depmap_id,rna_expression,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-001494,3.237257770900372,1017,CDK2,EGI-1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> EGI-1</br><b>log2(TPM+1):</b>  3.237</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000387,5.116447935511657,1017,CDK2,TF-1,Leukemia,blood,AML,</br><b>Cell Line:</b> TF-1</br><b>log2(TPM+1):</b>  5.116</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-002510,7.718224611556279,1017,CDK2,M040416,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> M040416</br><b>log2(TPM+1):</b>  7.718</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001303,4.676380255466924,1017,CDK2,NB1643,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NB1643</br><b>log2(TPM+1):</b>  4.676</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000026,5.768978250344548,1017,CDK2,253J-BV,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> 253J-BV</br><b>log2(TPM+1):</b>  5.769</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000838,5.788424707439437,1017,CDK2,AMO-1,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> AMO-1</br><b>log2(TPM+1):</b>  5.788</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-001172,5.643278996311979,1017,CDK2,U-251 MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> U-251 MG</br><b>log2(TPM+1):</b>  5.643</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000822,5.364222221093532,1017,CDK2,SK-MEL-24,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-24</br><b>log2(TPM+1):</b>  5.364</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000531,5.064796645911805,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_lung,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  5.065</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000349,6.269781238274379,1017,CDK2,HCC1500,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1500</br><b>log2(TPM+1):</b>  6.270</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000527,5.609400390006429,1017,CDK2,OVISE,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVISE</br><b>log2(TPM+1):</b>  5.609</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000279,6.392832579020938,1017,CDK2,EWS502,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EWS502</br><b>log2(TPM+1):</b>  6.393</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000516,7.200162973999702,1017,CDK2,CAL-78,Bone Cancer,bone,chondrosarcoma,</br><b>Cell Line:</b> CAL-78</br><b>log2(TPM+1):</b>  7.200</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000812,5.16430358309365,1017,CDK2,COLO-783,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO-783</br><b>log2(TPM+1):</b>  5.164</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001300,5.77663042305105,1017,CDK2,CHLA15,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> CHLA15</br><b>log2(TPM+1):</b>  5.777</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000524,5.041330606820623,1017,CDK2,KURAMOCHI,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> KURAMOCHI</br><b>log2(TPM+1):</b>  5.041</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000611,6.761684193602206,1017,CDK2,SU-DHL-6,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SU-DHL-6</br><b>log2(TPM+1):</b>  6.762</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000411,5.442611803689344,1017,CDK2,769-P,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> 769-P</br><b>log2(TPM+1):</b>  5.443</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000718,5.683134985126093,1017,CDK2,NCI-H2291,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H2291</br><b>log2(TPM+1):</b>  5.683</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000903,5.169524197150003,1017,CDK2,FTC-133,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> FTC-133</br><b>log2(TPM+1):</b>  5.170</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-002021,6.292781749227846,1017,CDK2,T3M-3,Endometrial/Uterine Cancer,uterus,choriocarcinoma,</br><b>Cell Line:</b> T3M-3</br><b>log2(TPM+1):</b>  6.293</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000433,4.97223312380739,1017,CDK2,Caki-1,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> Caki-1</br><b>log2(TPM+1):</b>  4.972</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000499,6.246788093844365,1017,CDK2,EW8,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW8</br><b>log2(TPM+1):</b>  6.247</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000278,5.9371089462026045,1017,CDK2,COV362,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV362</br><b>log2(TPM+1):</b>  5.937</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000202,6.3269687115878925,1017,CDK2,COLO-320,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO-320</br><b>log2(TPM+1):</b>  6.327</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001736,5.003602236680195,1017,CDK2,HB1119,Leukemia,blood,ALL,</br><b>Cell Line:</b> HB1119</br><b>log2(TPM+1):</b>  5.004</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001379,4.110196177754199,1017,CDK2,PACADD-161,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-161</br><b>log2(TPM+1):</b>  4.110</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000128,6.416501992867417,1017,CDK2,LN-319,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-319</br><b>log2(TPM+1):</b>  6.417</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000696,7.04592343960255,1017,CDK2,OVCAR-8,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVCAR-8</br><b>log2(TPM+1):</b>  7.046</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000041,6.520736526937641,1017,CDK2,RD-ES,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> RD-ES</br><b>log2(TPM+1):</b>  6.521</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000214,5.321206566969903,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_colorectal,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  5.321</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000747,6.24450655139592,1017,CDK2,NCI-H1703,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1703</br><b>log2(TPM+1):</b>  6.245</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001307,6.402415216824399,1017,CDK2,8505C,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> 8505C</br><b>log2(TPM+1):</b>  6.402</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-000341,6.566206293465506,1017,CDK2,SK-N-FI,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> SK-N-FI</br><b>log2(TPM+1):</b>  6.566</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001740,6.686920668439663,1017,CDK2,RH28,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> RH28</br><b>log2(TPM+1):</b>  6.687</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000417,5.4495613746132365,1017,CDK2,Panc 08.13,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> Panc 08.13</br><b>log2(TPM+1):</b>  5.450</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000120,6.278728212938939,1017,CDK2,CHP-212,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> CHP-212</br><b>log2(TPM+1):</b>  6.279</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001694,4.480265122054463,1017,CDK2,UPCI-SCC-074,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-074</br><b>log2(TPM+1):</b>  4.480</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001542,3.905928478173135,1017,CDK2,KON,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> KON</br><b>log2(TPM+1):</b>  3.906</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002509,5.981624360696356,1017,CDK2,WM4235,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM4235</br><b>log2(TPM+1):</b>  5.982</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000438,5.377817853083645,1017,CDK2,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  5.378</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001366,5.883865154509794,1017,CDK2,NGP,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NGP</br><b>log2(TPM+1):</b>  5.884</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000653,5.3743439890385005,1017,CDK2,JJN-3,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> JJN-3</br><b>log2(TPM+1):</b>  5.374</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000839,5.178714641175443,1017,CDK2,SCaBER,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> SCaBER</br><b>log2(TPM+1):</b>  5.179</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000673,6.919578445935473,1017,CDK2,LN-443,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-443</br><b>log2(TPM+1):</b>  6.920</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001524,5.107687869314374,1017,CDK2,HSC-5,Skin Cancer,skin,skin_squamous,</br><b>Cell Line:</b> HSC-5</br><b>log2(TPM+1):</b>  5.108</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000069,6.113117036390723,1017,CDK2,Hs 611.T,Lymphoma,lymphocyte,hodgkin_lymphoma,</br><b>Cell Line:</b> Hs 611.T</br><b>log2(TPM+1):</b>  6.113</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000323,5.765534746362977,1017,CDK2,42-MG-BA,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> 42-MG-BA</br><b>log2(TPM+1):</b>  5.766</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000021,5.807870078299782,1017,CDK2,NCI-H1693,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1693</br><b>log2(TPM+1):</b>  5.808</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001863,5.699884728697476,1017,CDK2,TKKK,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> TKKK</br><b>log2(TPM+1):</b>  5.700</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000980,6.321928094887363,1017,CDK2,NCI-H1155,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1155</br><b>log2(TPM+1):</b>  6.322</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000106,7.142413437873741,1017,CDK2,JVM-2,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> JVM-2</br><b>log2(TPM+1):</b>  7.142</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000734,5.472812666192388,1017,CDK2,JHH-5,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> JHH-5</br><b>log2(TPM+1):</b>  5.473</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000845,6.176921111644362,1017,CDK2,NCI-H1373,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1373</br><b>log2(TPM+1):</b>  6.177</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001982,9.687375683437468,1017,CDK2,NZM3,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> NZM3</br><b>log2(TPM+1):</b>  9.687</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000730,8.949797535640233,1017,CDK2,SK-MEL-5,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-5</br><b>log2(TPM+1):</b>  8.950</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001334,7.31342726581369,1017,CDK2,C-4 I,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> C-4 I</br><b>log2(TPM+1):</b>  7.313</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000698,6.07873790918186,1017,CDK2,DMS 53,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 53</br><b>log2(TPM+1):</b>  6.079</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000802,5.176322772640463,1017,CDK2,BFTC-905,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> BFTC-905</br><b>log2(TPM+1):</b>  5.176</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001836,6.040892430646901,1017,CDK2,ICC10-8,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC10-8</br><b>log2(TPM+1):</b>  6.041</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000573,5.100977647724821,1017,CDK2,MDA-MB-436,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-436</br><b>log2(TPM+1):</b>  5.101</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001699,4.94251450533924,1017,CDK2,UPCI-SCC-131,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-131</br><b>log2(TPM+1):</b>  4.943</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000963,5.937344392150233,1017,CDK2,CCK-81,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CCK-81</br><b>log2(TPM+1):</b>  5.937</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001567,5.389222616355895,1017,CDK2,MM383,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM383</br><b>log2(TPM+1):</b>  5.389</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001653,3.969012307516316,1017,CDK2,SK-GT-2,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SK-GT-2</br><b>log2(TPM+1):</b>  3.969</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000852,6.423241995973661,1017,CDK2,NCI-H1435,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1435</br><b>log2(TPM+1):</b>  6.423</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001862,4.776103988073165,1017,CDK2,TGBC52TKB,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> TGBC52TKB</br><b>log2(TPM+1):</b>  4.776</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000661,7.863442934348041,1017,CDK2,WM1799,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM1799</br><b>log2(TPM+1):</b>  7.863</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001500,5.61970645004589,1017,CDK2,FLO-1,Esophageal Cancer,esophagus,esophagus_adenocarcinoma,</br><b>Cell Line:</b> FLO-1</br><b>log2(TPM+1):</b>  5.620</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-001190,7.404800963951169,1017,CDK2,SK-MEL-2,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-2</br><b>log2(TPM+1):</b>  7.405</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002467,5.297558281168186,1017,CDK2,RPE1-ss51,Engineered,engineered,NA,</br><b>Cell Line:</b> RPE1-ss51</br><b>log2(TPM+1):</b>  5.298</br><b>Lineage:</b> engineered</br><b>Disease:</b> Engineered
ACH-000364,6.630085070002124,1017,CDK2,U-2 OS,Bone Cancer,bone,osteosarcoma,</br><b>Cell Line:</b> U-2 OS</br><b>log2(TPM+1):</b>  6.630</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000448,5.714245517666122,1017,CDK2,NCI-H1666,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1666</br><b>log2(TPM+1):</b>  5.714</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000932,6.207892851641333,1017,CDK2,SNU-1,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SNU-1</br><b>log2(TPM+1):</b>  6.208</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000783,6.015470807639381,1017,CDK2,CAMA-1,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> CAMA-1</br><b>log2(TPM+1):</b>  6.015</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-002044,6.043519493662743,1017,CDK2,HSQ-89,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> HSQ-89</br><b>log2(TPM+1):</b>  6.044</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000301,5.425929205208577,1017,CDK2,LAMA-84,Leukemia,blood,CML,</br><b>Cell Line:</b> LAMA-84</br><b>log2(TPM+1):</b>  5.426</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-002459,4.655924213083815,1017,CDK2,HT144 SKIN FV3,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> HT144 SKIN FV3</br><b>log2(TPM+1):</b>  4.656</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000976,4.6865005271832185,1017,CDK2,HuCCT1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> HuCCT1</br><b>log2(TPM+1):</b>  4.687</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001516,6.7540857821979134,1017,CDK2,HCSC-1,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> HCSC-1</br><b>log2(TPM+1):</b>  6.754</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001354,4.779259720372376,1017,CDK2,LAN-2,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> LAN-2</br><b>log2(TPM+1):</b>  4.779</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001645,7.30843004903732,1017,CDK2,SEKI,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SEKI</br><b>log2(TPM+1):</b>  7.308</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000867,5.1626934322112366,1017,CDK2,ChaGo-K-1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> ChaGo-K-1</br><b>log2(TPM+1):</b>  5.163</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000304,5.511594541537413,1017,CDK2,WM-115,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM-115</br><b>log2(TPM+1):</b>  5.512</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002069,5.611467500233412,1017,CDK2,HS-Os-1,Bone Cancer,bone,osteosarcoma,</br><b>Cell Line:</b> HS-Os-1</br><b>log2(TPM+1):</b>  5.611</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000931,6.675251386050259,1017,CDK2,HMCB,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> HMCB</br><b>log2(TPM+1):</b>  6.675</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001374,5.1622906135458,1017,CDK2,PA-1 [PA1],Ovarian Cancer,ovary,mixed_germ_cell,</br><b>Cell Line:</b> PA-1 [PA1]</br><b>log2(TPM+1):</b>  5.162</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000302,4.303780748177103,1017,CDK2,SNU-1077,Endometrial/Uterine Cancer,uterus,mullerian_carcinoma,</br><b>Cell Line:</b> SNU-1077</br><b>log2(TPM+1):</b>  4.304</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000305,4.476381687567235,1017,CDK2,EC-GI-10,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> EC-GI-10</br><b>log2(TPM+1):</b>  4.476</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000072,5.257764968571387,1017,CDK2,MEG-01,Leukemia,blood,CML,</br><b>Cell Line:</b> MEG-01</br><b>log2(TPM+1):</b>  5.258</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000766,5.3995129241829645,1017,CDK2,NCI-H1648,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1648</br><b>log2(TPM+1):</b>  5.400</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000533,5.437294331497144,1017,CDK2,NCI-H2004 RT,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> NCI-H2004 RT</br><b>log2(TPM+1):</b>  5.437</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-000343,5.976363635732762,1017,CDK2,NCI-H522,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H522</br><b>log2(TPM+1):</b>  5.976</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000171,5.179909090014935,1017,CDK2,VMRC-RCZ,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> VMRC-RCZ</br><b>log2(TPM+1):</b>  5.180</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000173,5.623515741490549,1017,CDK2,JHUEM-3,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> JHUEM-3</br><b>log2(TPM+1):</b>  5.624</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000535,5.885574364371426,1017,CDK2,BxPC-3,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> BxPC-3</br><b>log2(TPM+1):</b>  5.886</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000774,5.845490050944375,1017,CDK2,RERF-LC-Ad2,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> RERF-LC-Ad2</br><b>log2(TPM+1):</b>  5.845</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000178,4.606442228131607,1017,CDK2,Hs 766T,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> Hs 766T</br><b>log2(TPM+1):</b>  4.606</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001306,5.2253520607761015,1017,CDK2,8305C,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> 8305C</br><b>log2(TPM+1):</b>  5.225</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-000994,6.683275372908121,1017,CDK2,HEC-59,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-59</br><b>log2(TPM+1):</b>  6.683</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001188,5.516015147003665,1017,CDK2,SH-SY5Y,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> SH-SY5Y</br><b>log2(TPM+1):</b>  5.516</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000372,6.951168128838912,1017,CDK2,P12-ICHIKAWA,Leukemia,blood,ALL,</br><b>Cell Line:</b> P12-ICHIKAWA</br><b>log2(TPM+1):</b>  6.951</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000804,6.282069075198131,1017,CDK2,NB-1,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NB-1</br><b>log2(TPM+1):</b>  6.282</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000011,5.125981653854716,1017,CDK2,253J,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> 253J</br><b>log2(TPM+1):</b>  5.126</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000733,5.090430042321621,1017,CDK2,NCI-H1838,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1838</br><b>log2(TPM+1):</b>  5.090</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001603,4.148120631123964,1017,CDK2,NH-12,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NH-12</br><b>log2(TPM+1):</b>  4.148</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
